,STATION,DATETIME,DAILY_ENTRY,DAILY_EXIT,DAILY_TOTAL
464,137 ST CITY COL,2018-05-29,12866.0,10959.0,23825.0
465,137 ST CITY COL,2018-05-30,13599.0,11557.0,25156.0
466,137 ST CITY COL,2018-05-31,13417.0,11592.0,25009.0
467,137 ST CITY COL,2018-06-01,13193.0,11076.0,24269.0
468,137 ST CITY COL,2018-06-02,9045.0,7971.0,17016.0
469,137 ST CITY COL,2018-06-03,7261.0,6855.0,14116.0
470,137 ST CITY COL,2018-06-04,13415.0,11390.0,24805.0
471,137 ST CITY COL,2018-06-05,13376.0,11300.0,24676.0
472,137 ST CITY COL,2018-06-06,13626.0,11765.0,25391.0
473,137 ST CITY COL,2018-06-07,13357.0,11309.0,24666.0
474,137 ST CITY COL,2018-06-08,13043.0,11077.0,24120.0
475,137 ST CITY COL,2018-06-09,16834.0,14565.0,31399.0
476,137 ST CITY COL,2018-06-10,8056.0,7884.0,15940.0
477,137 ST CITY COL,2018-06-11,12712.0,10839.0,23551.0
478,137 ST CITY COL,2018-06-12,13126.0,10957.0,24083.0
479,137 ST CITY COL,2018-06-13,13060.0,10315.0,23375.0
480,137 ST CITY COL,2018-06-14,13437.0,11257.0,24694.0
481,137 ST CITY COL,2018-06-15,11915.0,9781.0,21696.0
482,137 ST CITY COL,2018-06-16,14965.0,12837.0,27802.0
483,137 ST CITY COL,2018-06-17,13092.0,7653.0,20745.0
484,137 ST CITY COL,2018-06-18,12806.0,10988.0,23794.0
485,137 ST CITY COL,2018-06-19,12848.0,11015.0,23863.0
486,137 ST CITY COL,2018-06-20,13204.0,11509.0,24713.0
487,137 ST CITY COL,2018-06-21,13326.0,11249.0,24575.0
488,137 ST CITY COL,2018-06-22,12508.0,10557.0,23065.0
489,137 ST CITY COL,2018-06-23,8786.0,7594.0,16380.0
490,137 ST CITY COL,2018-06-24,7780.0,6922.0,14702.0
491,137 ST CITY COL,2018-06-25,12294.0,10687.0,22981.0
492,137 ST CITY COL,2018-06-26,13040.0,11038.0,24078.0
493,137 ST CITY COL,2018-06-27,12455.0,10923.0,23378.0
494,137 ST CITY COL,2018-06-28,12312.0,10252.0,22564.0
495,137 ST CITY COL,2018-06-29,11733.0,9643.0,21376.0
496,137 ST CITY COL,2018-06-30,14312.0,12158.0,26470.0
497,137 ST CITY COL,2018-07-01,12471.0,13550.0,26021.0
498,137 ST CITY COL,2018-07-02,11526.0,10661.0,22187.0
499,137 ST CITY COL,2018-07-03,11654.0,9744.0,21398.0
500,137 ST CITY COL,2018-07-04,6922.0,6000.0,12922.0
501,137 ST CITY COL,2018-07-05,11128.0,10075.0,21203.0
502,137 ST CITY COL,2018-07-06,10656.0,9055.0,19711.0
503,138/GRAND CONC,2018-05-26,1383.0,1409.0,2792.0
504,138/GRAND CONC,2018-05-27,1044.0,1164.0,2208.0
505,138/GRAND CONC,2018-05-28,1277.0,1374.0,2651.0
506,138/GRAND CONC,2018-05-29,3372.0,2897.0,6269.0
507,138/GRAND CONC,2018-05-30,3536.0,2844.0,6380.0
508,138/GRAND CONC,2018-05-31,3401.0,2858.0,6259.0
509,138/GRAND CONC,2018-06-01,3332.0,2791.0,6123.0
510,138/GRAND CONC,2018-06-02,1845.0,2184.0,4029.0
511,138/GRAND CONC,2018-06-03,1226.0,1566.0,2792.0
512,138/GRAND CONC,2018-06-04,3227.0,2836.0,6063.0
513,138/GRAND CONC,2018-06-05,3532.0,3000.0,6532.0
514,138/GRAND CONC,2018-06-06,3492.0,2923.0,6415.0
515,138/GRAND CONC,2018-06-07,3273.0,2838.0,6111.0
516,138/GRAND CONC,2018-06-08,3402.0,3014.0,6416.0
517,138/GRAND CONC,2018-06-09,1848.0,2061.0,3909.0
518,138/GRAND CONC,2018-06-10,1321.0,1330.0,2651.0
519,138/GRAND CONC,2018-06-11,3132.0,2705.0,5837.0
520,138/GRAND CONC,2018-06-12,3449.0,2960.0,6409.0
521,138/GRAND CONC,2018-06-13,3354.0,3007.0,6361.0
522,138/GRAND CONC,2018-06-14,3341.0,2999.0,6340.0
523,138/GRAND CONC,2018-06-15,260.0,335.0,595.0
524,138/GRAND CONC,2018-06-16,4402.0,4583.0,8985.0
525,138/GRAND CONC,2018-06-17,1077.0,1512.0,2589.0
526,138/GRAND CONC,2018-06-18,3114.0,2870.0,5984.0
527,138/GRAND CONC,2018-06-19,3303.0,2933.0,6236.0
528,138/GRAND CONC,2018-06-20,3462.0,2937.0,6399.0
529,138/GRAND CONC,2018-06-21,3282.0,2919.0,6201.0
530,138/GRAND CONC,2018-06-22,3267.0,2837.0,6104.0
531,138/GRAND CONC,2018-06-23,1988.0,1994.0,3982.0
532,138/GRAND CONC,2018-06-24,1689.0,1314.0,3003.0
533,138/GRAND CONC,2018-06-25,3080.0,2772.0,5852.0
534,138/GRAND CONC,2018-06-26,3256.0,2815.0,6071.0
535,138/GRAND CONC,2018-06-27,3130.0,2686.0,5816.0
536,138/GRAND CONC,2018-06-28,2845.0,2531.0,5376.0
537,138/GRAND CONC,2018-06-29,3123.0,2632.0,5755.0
538,138/GRAND CONC,2018-06-30,1644.0,1828.0,3472.0
539,138/GRAND CONC,2018-07-01,1161.0,1255.0,2416.0
540,138/GRAND CONC,2018-07-02,2794.0,2566.0,5360.0
541,138/GRAND CONC,2018-07-03,2924.0,2742.0,5666.0
542,138/GRAND CONC,2018-07-04,1280.0,1180.0,2460.0
543,138/GRAND CONC,2018-07-05,2702.0,2620.0,5322.0
544,138/GRAND CONC,2018-07-06,2822.0,2579.0,5401.0
545,14 ST,2018-05-26,19687.0,17494.0,37181.0
546,14 ST,2018-05-27,20253.0,16950.0,37203.0
547,14 ST,2018-05-28,19581.0,16646.0,36227.0
548,14 ST,2018-05-29,51624.0,43162.0,94786.0
549,14 ST,2018-05-30,58602.0,47428.0,106030.0
550,14 ST,2018-05-31,60630.0,47683.0,108313.0
551,14 ST,2018-06-01,57690.0,47723.0,105413.0
552,14 ST,2018-06-02,31319.0,24492.0,55811.0
553,14 ST,2018-06-03,23971.0,19833.0,43804.0
554,14 ST,2018-06-04,51927.0,44027.0,95954.0
555,14 ST,2018-06-05,59150.0,46836.0,105986.0
556,14 ST,2018-06-06,61294.0,49210.0,110504.0
557,14 ST,2018-06-07,59828.0,49211.0,109039.0
558,14 ST,2018-06-08,61131.0,49351.0,110482.0
559,14 ST,2018-06-09,34409.0,27908.0,62317.0
560,14 ST,2018-06-10,26100.0,22125.0,48225.0
561,14 ST,2018-06-11,51605.0,43766.0,95371.0
562,14 ST,2018-06-12,58716.0,47582.0,106298.0
563,14 ST,2018-06-13,61449.0,48716.0,110165.0
564,14 ST,2018-06-14,61822.0,48727.0,110549.0
565,14 ST,2018-06-15,58429.0,46271.0,104700.0
566,14 ST,2018-06-16,36263.0,30225.0,66488.0
567,14 ST,2018-06-17,27653.0,25013.0,52666.0
568,14 ST,2018-06-18,51725.0,42673.0,94398.0
569,14 ST,2018-06-19,59058.0,46362.0,105420.0
570,14 ST,2018-06-20,60566.0,47581.0,108147.0
571,14 ST,2018-06-21,60894.0,48011.0,108905.0
572,14 ST,2018-06-22,60721.0,47885.0,108606.0
573,14 ST,2018-06-23,37508.0,31985.0,69493.0
574,14 ST,2018-06-24,47055.0,54505.0,101560.0
575,14 ST,2018-06-25,56805.0,44518.0,101323.0
576,14 ST,2018-06-26,57921.0,46077.0,103998.0
577,14 ST,2018-06-27,59838.0,46623.0,106461.0
578,14 ST,2018-06-28,57009.0,45923.0,102932.0
579,14 ST,2018-06-29,56770.0,46143.0,102913.0
580,14 ST,2018-06-30,35632.0,28527.0,64159.0
581,14 ST,2018-07-01,26600.0,22397.0,48997.0
582,14 ST,2018-07-02,46305.0,39477.0,85782.0
583,14 ST,2018-07-03,49611.0,40172.0,89783.0
584,14 ST,2018-07-04,25271.0,19449.0,44720.0
585,14 ST,2018-07-05,40676.0,38393.0,79069.0
586,14 ST,2018-07-06,45346.0,38485.0,83831.0
587,14 ST-UNION SQ,2018-05-26,52804.0,56790.0,109594.0
588,14 ST-UNION SQ,2018-05-27,53816.0,52324.0,106140.0
589,14 ST-UNION SQ,2018-05-28,54572.0,52896.0,107468.0
590,14 ST-UNION SQ,2018-05-29,98389.0,86203.0,184592.0
591,14 ST-UNION SQ,2018-05-30,109093.0,92669.0,201762.0
592,14 ST-UNION SQ,2018-05-31,105801.0,91409.0,197210.0
593,14 ST-UNION SQ,2018-06-01,106539.0,91567.0,198106.0
594,14 ST-UNION SQ,2018-06-02,80609.0,80978.0,161587.0
595,14 ST-UNION SQ,2018-06-03,65333.0,66982.0,132315.0
596,14 ST-UNION SQ,2018-06-04,98813.0,88972.0,187785.0
597,14 ST-UNION SQ,2018-06-05,108409.0,92755.0,201164.0
598,14 ST-UNION SQ,2018-06-06,112220.0,95072.0,207292.0
599,14 ST-UNION SQ,2018-06-07,108307.0,94451.0,202758.0
600,14 ST-UNION SQ,2018-06-08,110370.0,95247.0,205617.0
601,14 ST-UNION SQ,2018-06-09,79030.0,67672.0,146702.0
602,14 ST-UNION SQ,2018-06-10,59050.0,53309.0,112359.0
603,14 ST-UNION SQ,2018-06-11,99562.0,87815.0,187377.0
604,14 ST-UNION SQ,2018-06-12,107655.0,91878.0,199533.0
605,14 ST-UNION SQ,2018-06-13,110220.0,95087.0,205307.0
606,14 ST-UNION SQ,2018-06-14,109023.0,92691.0,201714.0
607,14 ST-UNION SQ,2018-06-15,107598.0,91086.0,198684.0
608,14 ST-UNION SQ,2018-06-16,77028.0,74054.0,151082.0
609,14 ST-UNION SQ,2018-06-17,57408.0,55080.0,112488.0
610,14 ST-UNION SQ,2018-06-18,96451.0,85922.0,182373.0
611,14 ST-UNION SQ,2018-06-19,105392.0,92443.0,197835.0
612,14 ST-UNION SQ,2018-06-20,110771.0,92206.0,202977.0
613,14 ST-UNION SQ,2018-06-21,106874.0,93086.0,199960.0
614,14 ST-UNION SQ,2018-06-22,108289.0,91964.0,200253.0
615,14 ST-UNION SQ,2018-06-23,72532.0,61570.0,134102.0
616,14 ST-UNION SQ,2018-06-24,83213.0,73918.0,157131.0
617,14 ST-UNION SQ,2018-06-25,100455.0,86205.0,186660.0
618,14 ST-UNION SQ,2018-06-26,106565.0,91718.0,198283.0
619,14 ST-UNION SQ,2018-06-27,107631.0,91672.0,199303.0
620,14 ST-UNION SQ,2018-06-28,101195.0,89415.0,190610.0
621,14 ST-UNION SQ,2018-06-29,105656.0,89413.0,195069.0
622,14 ST-UNION SQ,2018-06-30,67442.0,55258.0,122700.0
623,14 ST-UNION SQ,2018-07-01,48548.0,41639.0,90187.0
624,14 ST-UNION SQ,2018-07-02,86882.0,78801.0,165683.0
625,14 ST-UNION SQ,2018-07-03,92958.0,80713.0,173671.0
626,14 ST-UNION SQ,2018-07-04,49235.0,42772.0,92007.0
627,14 ST-UNION SQ,2018-07-05,84702.0,78337.0,163039.0
628,14 ST-UNION SQ,2018-07-06,86712.0,76655.0,163367.0
629,145 ST,2018-05-26,21077.0,14061.0,35138.0
630,145 ST,2018-05-27,18947.0,16648.0,35595.0
631,145 ST,2018-05-28,19948.0,16902.0,36850.0
632,145 ST,2018-05-29,35060.0,27064.0,62124.0
633,145 ST,2018-05-30,36317.0,30019.0,66336.0
634,145 ST,2018-05-31,36555.0,29952.0,66507.0
635,145 ST,2018-06-01,36931.0,30120.0,67051.0
636,145 ST,2018-06-02,26019.0,22629.0,48648.0
637,145 ST,2018-06-03,21262.0,19190.0,40452.0
638,145 ST,2018-06-04,34898.0,27557.0,62455.0
639,145 ST,2018-06-05,36515.0,29897.0,66412.0
640,145 ST,2018-06-06,37321.0,31106.0,68427.0
641,145 ST,2018-06-07,36272.0,30061.0,66333.0
642,145 ST,2018-06-08,36572.0,29932.0,66504.0
643,145 ST,2018-06-09,21669.0,19921.0,41590.0
644,145 ST,2018-06-10,19878.0,19245.0,39123.0
645,145 ST,2018-06-11,34045.0,27287.0,61332.0
646,145 ST,2018-06-12,36906.0,29906.0,66812.0
647,145 ST,2018-06-13,36032.0,29799.0,65831.0
648,145 ST,2018-06-14,36407.0,30151.0,66558.0
649,145 ST,2018-06-15,35116.0,28849.0,63965.0
650,145 ST,2018-06-16,21407.0,19208.0,40615.0
651,145 ST,2018-06-17,16480.0,15418.0,31898.0
652,145 ST,2018-06-18,33267.0,26341.0,59608.0
653,145 ST,2018-06-19,35212.0,28814.0,64026.0
654,145 ST,2018-06-20,35759.0,29708.0,65467.0
655,145 ST,2018-06-21,36470.0,30671.0,67141.0
656,145 ST,2018-06-22,35500.0,29315.0,64815.0
657,145 ST,2018-06-23,24125.0,22076.0,46201.0
658,145 ST,2018-06-24,23289.0,19956.0,43245.0
659,145 ST,2018-06-25,33437.0,27704.0,61141.0
660,145 ST,2018-06-26,35476.0,29430.0,64906.0
661,145 ST,2018-06-27,35312.0,29957.0,65269.0
662,145 ST,2018-06-28,33394.0,27975.0,61369.0
663,145 ST,2018-06-29,34115.0,28402.0,62517.0
664,145 ST,2018-06-30,20853.0,19381.0,40234.0
665,145 ST,2018-07-01,16276.0,15249.0,31525.0
666,145 ST,2018-07-02,30090.0,24431.0,54521.0
667,145 ST,2018-07-03,32123.0,27502.0,59625.0
668,145 ST,2018-07-04,20380.0,18069.0,38449.0
669,145 ST,2018-07-05,30898.0,26676.0,57574.0
670,145 ST,2018-07-06,31092.0,25800.0,56892.0
671,149/GRAND CONC,2018-05-26,5376.0,4231.0,9607.0
672,149/GRAND CONC,2018-05-27,4682.0,4028.0,8710.0
673,149/GRAND CONC,2018-05-28,5208.0,4469.0,9677.0
674,149/GRAND CONC,2018-05-29,12958.0,8011.0,20969.0
675,149/GRAND CONC,2018-05-30,12840.0,7924.0,20764.0
676,149/GRAND CONC,2018-05-31,12387.0,7825.0,20212.0
677,149/GRAND CONC,2018-06-01,12427.0,7922.0,20349.0
678,149/GRAND CONC,2018-06-02,7105.0,7982.0,15087.0
679,149/GRAND CONC,2018-06-03,5286.0,6142.0,11428.0
680,149/GRAND CONC,2018-06-04,12396.0,7726.0,20122.0
681,149/GRAND CONC,2018-06-05,12863.0,8215.0,21078.0
682,149/GRAND CONC,2018-06-06,13259.0,8088.0,21347.0
683,149/GRAND CONC,2018-06-07,12543.0,8283.0,20826.0
684,149/GRAND CONC,2018-06-08,12230.0,7972.0,20202.0
685,149/GRAND CONC,2018-06-09,6896.0,5860.0,12756.0
686,149/GRAND CONC,2018-06-10,4934.0,4716.0,9650.0
687,149/GRAND CONC,2018-06-11,11831.0,7930.0,19761.0
688,149/GRAND CONC,2018-06-12,12918.0,8138.0,21056.0
689,149/GRAND CONC,2018-06-13,12662.0,8166.0,20828.0
690,149/GRAND CONC,2018-06-14,12798.0,8198.0,20996.0
691,149/GRAND CONC,2018-06-15,10648.0,7902.0,18550.0
692,149/GRAND CONC,2018-06-16,6838.0,6190.0,13028.0
693,149/GRAND CONC,2018-06-17,5101.0,5109.0,10210.0
694,149/GRAND CONC,2018-06-18,11560.0,7724.0,19284.0
695,149/GRAND CONC,2018-06-19,12328.0,7938.0,20266.0
696,149/GRAND CONC,2018-06-20,12445.0,8265.0,20710.0
697,149/GRAND CONC,2018-06-21,12315.0,7826.0,20141.0
698,149/GRAND CONC,2018-06-22,11021.0,7513.0,18534.0
699,149/GRAND CONC,2018-06-23,6399.0,5265.0,11664.0
700,149/GRAND CONC,2018-06-24,5551.0,4629.0,10180.0
701,149/GRAND CONC,2018-06-25,11287.0,7547.0,18834.0
702,149/GRAND CONC,2018-06-26,11993.0,8068.0,20061.0
703,149/GRAND CONC,2018-06-27,11742.0,7975.0,19717.0
704,149/GRAND CONC,2018-06-28,10477.0,7074.0,17551.0
705,149/GRAND CONC,2018-06-29,10079.0,7172.0,17251.0
706,149/GRAND CONC,2018-06-30,6114.0,5712.0,11826.0
707,149/GRAND CONC,2018-07-01,4768.0,4818.0,9586.0
708,149/GRAND CONC,2018-07-02,9813.0,7243.0,17056.0
709,149/GRAND CONC,2018-07-03,10783.0,7787.0,18570.0
710,149/GRAND CONC,2018-07-04,5180.0,4429.0,9609.0
711,149/GRAND CONC,2018-07-05,9744.0,7734.0,17478.0
712,149/GRAND CONC,2018-07-06,9491.0,7308.0,16799.0
713,14TH STREET,2018-05-26,4312.0,4552.0,8864.0
714,14TH STREET,2018-05-27,3245.0,3760.0,7005.0
715,14TH STREET,2018-05-28,3475.0,3457.0,6932.0
716,14TH STREET,2018-05-29,8940.0,7569.0,16509.0
717,14TH STREET,2018-05-30,9197.0,8183.0,17380.0
718,14TH STREET,2018-05-31,8546.0,8759.0,17305.0
719,14TH STREET,2018-06-01,9604.0,6684.0,16288.0
720,14TH STREET,2018-06-02,5385.0,5740.0,11125.0
721,14TH STREET,2018-06-03,4208.0,3979.0,8187.0
722,14TH STREET,2018-06-04,8635.0,9362.0,17997.0
723,14TH STREET,2018-06-05,9990.0,8763.0,18753.0
724,14TH STREET,2018-06-06,9427.0,9123.0,18550.0
725,14TH STREET,2018-06-07,9218.0,8850.0,18068.0
726,14TH STREET,2018-06-08,10019.0,8242.0,18261.0
727,14TH STREET,2018-06-09,5844.0,6364.0,12208.0
728,14TH STREET,2018-06-10,3780.0,3921.0,7701.0
729,14TH STREET,2018-06-11,8325.0,8527.0,16852.0
730,14TH STREET,2018-06-12,9878.0,8734.0,18612.0
731,14TH STREET,2018-06-13,9339.0,7676.0,17015.0
732,14TH STREET,2018-06-14,9766.0,9565.0,19331.0
733,14TH STREET,2018-06-15,9066.0,8166.0,17232.0
734,14TH STREET,2018-06-16,6068.0,5105.0,11173.0
735,14TH STREET,2018-06-17,4537.0,3604.0,8141.0
736,14TH STREET,2018-06-18,8714.0,7874.0,16588.0
737,14TH STREET,2018-06-19,9778.0,8453.0,18231.0
738,14TH STREET,2018-06-20,9659.0,9746.0,19405.0
739,14TH STREET,2018-06-21,8659.0,9145.0,17804.0
740,14TH STREET,2018-06-22,9789.0,10112.0,19901.0
741,14TH STREET,2018-06-23,5319.0,5749.0,11068.0
742,14TH STREET,2018-06-24,6779.0,8540.0,15319.0
743,14TH STREET,2018-06-25,9816.0,10045.0,19861.0
744,14TH STREET,2018-06-26,9612.0,9955.0,19567.0
745,14TH STREET,2018-06-27,9220.0,7539.0,16759.0
746,14TH STREET,2018-06-28,8612.0,7351.0,15963.0
747,14TH STREET,2018-06-29,9765.0,7817.0,17582.0
748,14TH STREET,2018-06-30,5220.0,5355.0,10575.0
749,14TH STREET,2018-07-01,3751.0,2728.0,6479.0
750,14TH STREET,2018-07-02,8095.0,7339.0,15434.0
751,14TH STREET,2018-07-03,8530.0,5793.0,14323.0
752,14TH STREET,2018-07-04,3910.0,3428.0,7338.0
753,14TH STREET,2018-07-05,7811.0,7347.0,15158.0
754,14TH STREET,2018-07-06,6782.0,6990.0,13772.0
755,15 ST-PROSPECT,2018-05-26,3028.0,1653.0,4681.0
756,15 ST-PROSPECT,2018-05-27,2099.0,1485.0,3584.0
757,15 ST-PROSPECT,2018-05-28,2751.0,1796.0,4547.0
758,15 ST-PROSPECT,2018-05-29,6341.0,3577.0,9918.0
759,15 ST-PROSPECT,2018-05-30,6717.0,3892.0,10609.0
760,15 ST-PROSPECT,2018-05-31,6695.0,3886.0,10581.0
761,15 ST-PROSPECT,2018-06-01,6492.0,3763.0,10255.0
762,15 ST-PROSPECT,2018-06-02,3421.0,2359.0,5780.0
763,15 ST-PROSPECT,2018-06-03,3010.0,2132.0,5142.0
764,15 ST-PROSPECT,2018-06-04,6320.0,3532.0,9852.0
765,15 ST-PROSPECT,2018-06-05,6606.0,4260.0,10866.0
766,15 ST-PROSPECT,2018-06-06,7510.0,4018.0,11528.0
767,15 ST-PROSPECT,2018-06-07,6467.0,3806.0,10273.0
768,15 ST-PROSPECT,2018-06-08,6367.0,3818.0,10185.0
769,15 ST-PROSPECT,2018-06-09,3713.0,2763.0,6476.0
770,15 ST-PROSPECT,2018-06-10,3019.0,2264.0,5283.0
771,15 ST-PROSPECT,2018-06-11,6031.0,3449.0,9480.0
772,15 ST-PROSPECT,2018-06-12,6598.0,3764.0,10362.0
773,15 ST-PROSPECT,2018-06-13,6735.0,3946.0,10681.0
774,15 ST-PROSPECT,2018-06-14,6768.0,4288.0,11056.0
775,15 ST-PROSPECT,2018-06-15,6153.0,4504.0,10657.0
776,15 ST-PROSPECT,2018-06-16,5549.0,3137.0,8686.0
777,15 ST-PROSPECT,2018-06-17,3244.0,2293.0,5537.0
778,15 ST-PROSPECT,2018-06-18,6294.0,3580.0,9874.0
779,15 ST-PROSPECT,2018-06-19,6521.0,3782.0,10303.0
780,15 ST-PROSPECT,2018-06-20,6722.0,4251.0,10973.0
781,15 ST-PROSPECT,2018-06-21,7121.0,4263.0,11384.0
782,15 ST-PROSPECT,2018-06-22,6567.0,3885.0,10452.0
783,15 ST-PROSPECT,2018-06-23,3250.0,2165.0,5415.0
784,15 ST-PROSPECT,2018-06-24,2903.0,1993.0,4896.0
785,15 ST-PROSPECT,2018-06-25,6057.0,3658.0,9715.0
786,15 ST-PROSPECT,2018-06-26,6298.0,3283.0,9581.0
787,15 ST-PROSPECT,2018-06-27,5944.0,3377.0,9321.0
788,15 ST-PROSPECT,2018-06-28,5642.0,3049.0,8691.0
789,15 ST-PROSPECT,2018-06-29,5569.0,3118.0,8687.0
790,15 ST-PROSPECT,2018-06-30,3312.0,2221.0,5533.0
791,15 ST-PROSPECT,2018-07-01,2613.0,1583.0,4196.0
792,15 ST-PROSPECT,2018-07-02,4960.0,2875.0,7835.0
793,15 ST-PROSPECT,2018-07-03,5125.0,2932.0,8057.0
794,15 ST-PROSPECT,2018-07-04,3049.0,2164.0,5213.0
795,15 ST-PROSPECT,2018-07-05,5121.0,2987.0,8108.0
796,15 ST-PROSPECT,2018-07-06,4622.0,2794.0,7416.0
797,155 ST,2018-05-26,3852.0,2552.0,6404.0
798,155 ST,2018-05-27,3277.0,2740.0,6017.0
799,155 ST,2018-05-28,3956.0,2900.0,6856.0
800,155 ST,2018-05-29,7287.0,4816.0,12103.0
801,155 ST,2018-05-30,7745.0,5050.0,12795.0
802,155 ST,2018-05-31,7695.0,4920.0,12615.0
803,155 ST,2018-06-01,7694.0,5167.0,12861.0
804,155 ST,2018-06-02,4682.0,3516.0,8198.0
805,155 ST,2018-06-03,3685.0,3182.0,6867.0
806,155 ST,2018-06-04,7339.0,4649.0,11988.0
807,155 ST,2018-06-05,7436.0,4739.0,12175.0
808,155 ST,2018-06-06,7589.0,4989.0,12578.0
809,155 ST,2018-06-07,7238.0,4549.0,11787.0
810,155 ST,2018-06-08,7765.0,4919.0,12684.0
811,155 ST,2018-06-09,5463.0,3820.0,9283.0
812,155 ST,2018-06-10,3788.0,2962.0,6750.0
813,155 ST,2018-06-11,7137.0,4629.0,11766.0
814,155 ST,2018-06-12,7532.0,5097.0,12629.0
815,155 ST,2018-06-13,7621.0,5353.0,12974.0
816,155 ST,2018-06-14,7731.0,5162.0,12893.0
817,155 ST,2018-06-15,6431.0,3777.0,10208.0
818,155 ST,2018-06-16,6565.0,5121.0,11686.0
819,155 ST,2018-06-17,5302.0,4401.0,9703.0
820,155 ST,2018-06-18,7278.0,5102.0,12380.0
821,155 ST,2018-06-19,7340.0,4982.0,12322.0
822,155 ST,2018-06-20,7473.0,5038.0,12511.0
823,155 ST,2018-06-21,7605.0,5157.0,12762.0
824,155 ST,2018-06-22,7444.0,5009.0,12453.0
825,155 ST,2018-06-23,4694.0,3542.0,8236.0
826,155 ST,2018-06-24,3981.0,3128.0,7109.0
827,155 ST,2018-06-25,7059.0,4862.0,11921.0
828,155 ST,2018-06-26,7370.0,4930.0,12300.0
829,155 ST,2018-06-27,6960.0,4666.0,11626.0
830,155 ST,2018-06-28,6845.0,4500.0,11345.0
831,155 ST,2018-06-29,6973.0,4584.0,11557.0
832,155 ST,2018-06-30,5709.0,3652.0,9361.0
833,155 ST,2018-07-01,4711.0,3738.0,8449.0
834,155 ST,2018-07-02,6577.0,4582.0,11159.0
835,155 ST,2018-07-03,6560.0,4381.0,10941.0
836,155 ST,2018-07-04,4282.0,3021.0,7303.0
837,155 ST,2018-07-05,6409.0,4631.0,11040.0
838,155 ST,2018-07-06,6547.0,4289.0,10836.0
839,157 ST,2018-05-26,7709.0,4199.0,11908.0
840,157 ST,2018-05-27,6740.0,4824.0,11564.0
841,157 ST,2018-05-28,7560.0,5156.0,12716.0
842,157 ST,2018-05-29,11530.0,7356.0,18886.0
843,157 ST,2018-05-30,11974.0,7743.0,19717.0
844,157 ST,2018-05-31,12062.0,7869.0,19931.0
845,157 ST,2018-06-01,12095.0,7782.0,19877.0
846,157 ST,2018-06-02,9037.0,6075.0,15112.0
847,157 ST,2018-06-03,7649.0,5576.0,13225.0
848,157 ST,2018-06-04,11532.0,7207.0,18739.0
849,157 ST,2018-06-05,11983.0,7825.0,19808.0
850,157 ST,2018-06-06,12259.0,7742.0,20001.0
851,157 ST,2018-06-07,11647.0,7585.0,19232.0
852,157 ST,2018-06-08,12154.0,7843.0,19997.0
853,157 ST,2018-06-09,841.0,2016.0,2857.0
854,157 ST,2018-06-10,4906.0,4083.0,8989.0
855,157 ST,2018-06-11,11218.0,7194.0,18412.0
856,157 ST,2018-06-12,11635.0,7618.0,19253.0
857,157 ST,2018-06-13,11233.0,7113.0,18346.0
858,157 ST,2018-06-14,11889.0,7535.0,19424.0
859,157 ST,2018-06-15,11439.0,7374.0,18813.0
860,157 ST,2018-06-16,848.0,1891.0,2739.0
861,157 ST,2018-06-17,1.0,1.0,2.0
862,157 ST,2018-06-18,10530.0,6541.0,17071.0
863,157 ST,2018-06-19,11540.0,7548.0,19088.0
864,157 ST,2018-06-20,11812.0,7859.0,19671.0
865,157 ST,2018-06-21,11788.0,7675.0,19463.0
866,157 ST,2018-06-22,11819.0,7566.0,19385.0
867,157 ST,2018-06-23,6679.0,5132.0,11811.0
868,157 ST,2018-06-24,6995.0,5093.0,12088.0
869,157 ST,2018-06-25,10957.0,7046.0,18003.0
870,157 ST,2018-06-26,11280.0,7547.0,18827.0
871,157 ST,2018-06-27,11090.0,7384.0,18474.0
872,157 ST,2018-06-28,10686.0,6940.0,17626.0
873,157 ST,2018-06-29,11091.0,7115.0,18206.0
874,157 ST,2018-06-30,857.0,1871.0,2728.0
875,157 ST,2018-07-01,3.0,2.0,5.0
876,157 ST,2018-07-02,9483.0,5685.0,15168.0
877,157 ST,2018-07-03,10259.0,6776.0,17035.0
878,157 ST,2018-07-04,6708.0,4893.0,11601.0
879,157 ST,2018-07-05,9693.0,6634.0,16327.0
880,157 ST,2018-07-06,9952.0,6716.0,16668.0
881,161/YANKEE STAD,2018-05-26,10952.0,11816.0,22768.0
882,161/YANKEE STAD,2018-05-27,35620.0,12364.0,47984.0
883,161/YANKEE STAD,2018-05-28,24757.0,14830.0,39587.0
884,161/YANKEE STAD,2018-05-29,21735.0,21611.0,43346.0
885,161/YANKEE STAD,2018-05-30,38328.0,23608.0,61936.0
886,161/YANKEE STAD,2018-05-31,37999.0,11262.0,49261.0
887,161/YANKEE STAD,2018-06-01,21400.0,11324.0,32724.0
888,161/YANKEE STAD,2018-06-02,12395.0,9874.0,22269.0
889,161/YANKEE STAD,2018-06-03,14813.0,5861.0,20674.0
890,161/YANKEE STAD,2018-06-04,21444.0,10809.0,32253.0
891,161/YANKEE STAD,2018-06-05,21734.0,11606.0,33340.0
892,161/YANKEE STAD,2018-06-06,22523.0,12002.0,34525.0
893,161/YANKEE STAD,2018-06-07,21201.0,11242.0,32443.0
894,161/YANKEE STAD,2018-06-08,21583.0,11129.0,32712.0
895,161/YANKEE STAD,2018-06-09,20073.0,11823.0,31896.0
896,161/YANKEE STAD,2018-06-10,10135.0,6981.0,17116.0
